name,id,rarity,sum,expectation
,,1,,"36,624.231242"
School Idol Badge,,1,,2.651907
Voltage Type Beginner Book,,1,,1.424969
SP Type Beginner Book,,1,,1.381919
Guard Type Beginner Book,,1,,1.342558
Skill Type Beginner Book,,1,,1.290283
Guard Type Intermediate Book,,2,,0.578721
Voltage Type Intermediate Book,,2,,0.568266
Guard Type Secret Book,,4,,0.527060
Skill Type Intermediate Book,,2,,0.518450
SP Type Intermediate Book,,2,,0.490160
Skill Type Advanced Book,,3,,0.476015
Guard Type Advanced Book,,3,,0.469250
Voltage Type Secret Book,,4,,0.465560
SP Type Advanced Book,,3,,0.445879
Skill Type Secret Book,,4,,0.443419
Voltage Type Advanced Book,,3,,0.442804
SP Type Secret Book,,4,,0.415744
