name,id,rarity,sum,expectation
,,1,,"18,155.219780"
Pink Macaron ★1,,1,,5.785714
Green Macaron ★1,,1,,5.440247
Green Macaron ★2,,2,,3.212912
Pink Macaron ★2,,2,,3.146978
School Idol Badge,,1,,2.644231
Green Macaron ★3,,3,,1.728709
Pink Macaron ★3,,3,,1.725275
Skill Type Seed,,2,,1.429258
SP Type Seed,,1,,1.392857
Guard Type Seed,,1,,1.333104
Voltage Type Seed,,1,,1.317308
Voltage Type Sprout,,2,,0.537775
Skill Type Sprout,,2,,0.529533
SP Type Flower,,4,,0.526099
Skill Type Bud,,3,,0.519231
Guard Type Sprout,,2,,0.518544
Skill Type Flower,,4,,0.515797
SP Type Sprout,,2,,0.511676
Voltage Type Bud,,3,,0.497253
Guard Type Bud,,3,,0.485577
Voltage Type Flower,,4,,0.469780
SP Type Bud,,3,,0.432005
Guard Type Flower,,4,,0.431319
