name,id,rarity,sum,expectation
,,1,,"11,505.523067"
Guard Type Beginner Book,,1,,2.822612
SP Type Beginner Book,,1,,2.754386
Skill Type Beginner Book,,1,,2.747238
Voltage Type Beginner Book,,1,,2.731644
School Idol Badge,,1,,2.613385
Voltage Type Intermediate Book,,2,,1.176738
Skill Type Intermediate Book,,2,,1.080572
SP Type Intermediate Book,,2,,1.042885
Guard Type Intermediate Book,,2,,1.022092
Guard Type Secret Book,,4,,0.975309
Guard Type Advanced Book,,3,,0.966212
SP Type Secret Book,,4,,0.962313
Voltage Type Advanced Book,,3,,0.945419
Skill Type Secret Book,,4,,0.923327
Skill Type Advanced Book,,3,,0.918778
Voltage Type Secret Book,,4,,0.912281
SP Type Advanced Book,,3,,0.883041
