name,id,rarity,sum,expectation
,,1,,"11,653.892944"
Pink Macaron ★1,,1,,5.538321
Green Macaron ★1,,1,,5.428224
Pink Macaron ★2,,2,,3.256083
Green Macaron ★2,,2,,3.141727
School Idol Badge,,1,,2.632603
Pink Macaron ★3,,3,,1.781022
Green Macaron ★3,,3,,1.704380
Guard Type Seed,,1,,1.439173
SP Type Seed,,1,,1.329075
Skill Type Seed,,2,,1.312652
Voltage Type Seed,,1,,1.287105
SP Type Sprout,,2,,0.554136
Skill Type Sprout,,2,,0.537713
Guard Type Sprout,,2,,0.532847
Voltage Type Sprout,,2,,0.511557
Guard Type Flower,,4,,0.491484
Voltage Type Bud,,3,,0.489051
Voltage Type Flower,,4,,0.478710
Skill Type Flower,,4,,0.473236
Skill Type Bud,,3,,0.468978
SP Type Flower,,4,,0.466545
Guard Type Bud,,3,,0.453163
SP Type Bud,,3,,0.417275
