name,id,rarity,sum,expectation
Voltage Type Seed,,1,,2.786364
School Idol Badge,,1,,2.735065
Guard Type Seed,,1,,2.719481
Skill Type Seed,,2,,2.671429
SP Type Seed,,1,,2.607143
SP Type Beginner Book,,1,,1.466883
Guard Type Beginner Book,,1,,1.355844
Voltage Type Beginner Book,,1,,1.334416
Skill Type Beginner Book,,1,,1.332468
Skill Type Sprout,,2,,1.150000
Voltage Type Sprout,,2,,1.143506
Guard Type Sprout,,2,,1.075325
SP Type Sprout,,2,,1.046753
Guard Type Flower,,4,,0.967532
Skill Type Bud,,3,,0.967532
Skill Type Flower,,4,,0.935714
Voltage Type Flower,,4,,0.934416
SP Type Bud,,3,,0.905195
Voltage Type Bud,,3,,0.900649
Guard Type Bud,,3,,0.883117
SP Type Flower,,4,,0.862338
Voltage Type Intermediate Book,,2,,0.590909
Guard Type Intermediate Book,,2,,0.588961
Skill Type Intermediate Book,,2,,0.494805
SP Type Intermediate Book,,2,,0.492857
Guard Type Advanced Book,,3,,0.486364
Skill Type Secret Book,,4,,0.484416
Voltage Type Advanced Book,,3,,0.461688
Voltage Type Secret Book,,4,,0.460390
SP Type Advanced Book,,3,,0.453247
Skill Type Advanced Book,,3,,0.448701
SP Type Secret Book,,4,,0.448052
Guard Type Secret Book,,4,,0.422078
