name,id,rarity,sum,expectation
Gold Macaron ★1,,1,,3.276005
Silver Macaron ★1,,1,,3.141253
Voltage Type Beginner Book,,1,,2.728723
SP Type Beginner Book,,1,,2.723404
Skill Type Beginner Book,,1,,2.664303
School Idol Badge,,1,,2.641844
Guard Type Beginner Book,,1,,2.634752
Silver Macaron ★2,,2,,2.430851
Gold Macaron ★2,,2,,1.898936
Voltage Type Intermediate Book,,2,,1.105201
Skill Type Intermediate Book,,2,,1.068558
Guard Type Intermediate Book,,2,,1.057920
SP Type Intermediate Book,,2,,1.040189
SP Type Advanced Book,,3,,0.969858
Voltage Type Advanced Book,,3,,0.955083
Skill Type Secret Book,,4,,0.938534
Guard Type Secret Book,,4,,0.929078
Voltage Type Secret Book,,4,,0.927305
SP Type Secret Book,,4,,0.918440
Guard Type Advanced Book,,3,,0.906619
Skill Type Advanced Book,,3,,0.898345
Gold Macaron ★3,,3,,0.888298
Silver Macaron ★3,,3,,0.822695
