name,id,rarity,sum,expectation
,,1,,"23,184.069612"
School Idol Badge,,1,,2.621151
Voltage Type Beginner Book,,1,,1.366131
Skill Type Beginner Book,,1,,1.350067
Guard Type Beginner Book,,1,,1.326640
SP Type Beginner Book,,1,,1.323293
Guard Type Intermediate Book,,2,,0.608434
Voltage Type Intermediate Book,,2,,0.532129
Guard Type Advanced Book,,3,,0.528112
SP Type Intermediate Book,,2,,0.516064
Skill Type Intermediate Book,,2,,0.510710
Voltage Type Advanced Book,,3,,0.475904
SP Type Secret Book,,4,,0.469210
Skill Type Secret Book,,4,,0.461178
Voltage Type Secret Book,,4,,0.460509
SP Type Advanced Book,,3,,0.451807
Skill Type Advanced Book,,3,,0.442436
Guard Type Secret Book,,4,,0.429050
