name,id,rarity,sum,expectation
Gold Macaron ★1,,1,,3.078631
Silver Macaron ★1,,1,,3.022809
Skill Type Beginner Book,,1,,2.741297
Voltage Type Beginner Book,,1,,2.729892
SP Type Beginner Book,,1,,2.695678
School Idol Badge,,1,,2.649460
Silver Macaron ★2,,2,,2.580432
Guard Type Beginner Book,,1,,2.524610
Gold Macaron ★2,,2,,1.878752
Guard Type Intermediate Book,,2,,1.149460
Skill Type Intermediate Book,,2,,1.127851
SP Type Intermediate Book,,2,,1.075630
Voltage Type Intermediate Book,,2,,1.045018
SP Type Secret Book,,4,,0.981393
Skill Type Secret Book,,4,,0.966987
Voltage Type Secret Book,,4,,0.950180
Voltage Type Advanced Book,,3,,0.930372
Guard Type Advanced Book,,3,,0.926170
Skill Type Advanced Book,,3,,0.917767
Guard Type Secret Book,,4,,0.915366
SP Type Advanced Book,,3,,0.910564
Gold Macaron ★3,,3,,0.870348
Silver Macaron ★3,,3,,0.807323
