name,id,rarity,sum,expectation
Pink Macaron ★1,,1,,5.527181
Blue Macaron ★1,,1,,5.388116
Green Macaron ★1,,1,,5.328698
Red Macaron ★1,,1,,5.198483
Green Macaron ★2,,2,,3.374210
Red Macaron ★2,,2,,3.259798
Blue Macaron ★2,,2,,3.214286
Pink Macaron ★2,,2,,3.154235
Gold Macaron ★1,,1,,3.082807
Silver Macaron ★1,,1,,3.030973
School Idol Badge,,1,,2.649810
Silver Macaron ★2,,2,,2.494943
Gold Macaron ★2,,2,,1.909608
Blue Macaron ★3,,3,,1.848925
Pink Macaron ★3,,3,,1.813527
Red Macaron ★3,,3,,1.805942
Green Macaron ★3,,3,,1.762958
Gold Macaron ★3,,3,,0.893805
Silver Macaron ★3,,3,,0.853982
