name,id,rarity,sum,expectation
Yellow Macaron ★1,,1,,5.713450
Purple Macaron ★1,,1,,5.469136
Gold Macaron ★1,,1,,3.220273
Purple Macaron ★2,,2,,3.194282
Yellow Macaron ★2,,2,,3.189734
Silver Macaron ★1,,1,,2.955815
School Idol Badge,,1,,2.526316
Silver Macaron ★2,,2,,2.479532
Gold Macaron ★2,,2,,1.999350
Purple Macaron ★3,,3,,1.803119
Yellow Macaron ★3,,3,,1.684211
Guard Type Beginner Book,,1,,1.414555
Skill Type Beginner Book,,1,,1.359324
SP Type Beginner Book,,1,,1.347628
Voltage Type Beginner Book,,1,,1.320988
Gold Macaron ★3,,3,,0.815465
Silver Macaron ★3,,3,,0.799220
Guard Type Intermediate Book,,2,,0.565302
Skill Type Advanced Book,,3,,0.536712
SP Type Intermediate Book,,2,,0.533463
Voltage Type Intermediate Book,,2,,0.526316
Skill Type Intermediate Book,,2,,0.517869
SP Type Secret Book,,4,,0.487979
SP Type Advanced Book,,3,,0.473034
Voltage Type Advanced Book,,3,,0.471085
Skill Type Secret Book,,4,,0.471085
Guard Type Secret Book,,4,,0.469136
Voltage Type Secret Book,,4,,0.465887
Guard Type Advanced Book,,3,,0.442495
