name,id,rarity,sum,expectation
Red Macaron ★1,,1,,5.483474
Yellow Macaron ★1,,1,,5.394038
Purple Macaron ★1,,1,,5.336358
Blue Macaron ★1,,1,,5.311082
Blue Macaron ★2,,2,,3.450421
Yellow Macaron ★2,,2,,3.342191
Red Macaron ★2,,2,,3.220998
Purple Macaron ★2,,2,,3.146468
School Idol Badge,,1,,2.632534
Purple Macaron ★3,,3,,1.785483
Yellow Macaron ★3,,3,,1.774465
Red Macaron ★3,,3,,1.733636
Blue Macaron ★3,,3,,1.718730
Skill Type Seed,,2,,1.392741
SP Type Seed,,1,,1.380428
Guard Type Seed,,1,,1.369410
Voltage Type Seed,,1,,1.357745
Voltage Type Sprout,,2,,0.564485
Skill Type Sprout,,2,,0.557356
Skill Type Bud,,3,,0.544394
Guard Type Sprout,,2,,0.536617
SP Type Sprout,,2,,0.528192
Guard Type Flower,,4,,0.498380
Voltage Type Bud,,3,,0.465975
Voltage Type Flower,,4,,0.459494
Guard Type Bud,,3,,0.454310
SP Type Flower,,4,,0.449125
SP Type Bud,,3,,0.447181
Skill Type Flower,,4,,0.445237
