name,id,rarity,sum,expectation
Yellow Macaron ★1,,1,,5.550870
Green Macaron ★1,,1,,5.425703
Purple Macaron ★1,,1,,5.419009
Blue Macaron ★1,,1,,5.380187
Pink Macaron ★1,,1,,5.331325
Red Macaron ★1,,1,,5.326640
Green Macaron ★2,,2,,3.415663
Yellow Macaron ★2,,2,,3.316600
Blue Macaron ★2,,2,,3.265730
Pink Macaron ★2,,2,,3.250335
Red Macaron ★2,,2,,3.186747
Purple Macaron ★2,,2,,3.180723
School Idol Badge,,1,,2.611780
Red Macaron ★3,,3,,1.827309
Pink Macaron ★3,,3,,1.794511
Purple Macaron ★3,,3,,1.783133
Green Macaron ★3,,3,,1.742303
Blue Macaron ★3,,3,,1.689424
Yellow Macaron ★3,,3,,1.688086
