name,id,rarity,sum,expectation
Pink Macaron ★1,,1,,5.664078
Blue Macaron ★1,,1,,5.533333
Green Macaron ★1,,1,,5.321036
Red Macaron ★1,,1,,5.135922
Blue Macaron ★2,,2,,3.352751
Gold Macaron ★1,,1,,3.327508
Pink Macaron ★2,,2,,3.216828
Green Macaron ★2,,2,,3.183819
Red Macaron ★2,,2,,3.125566
Silver Macaron ★1,,1,,2.994822
School Idol Badge,,1,,2.670550
Silver Macaron ★2,,2,,2.460841
Green Macaron ★3,,3,,1.856311
Gold Macaron ★2,,2,,1.852427
Blue Macaron ★3,,3,,1.835599
Pink Macaron ★3,,3,,1.767638
Red Macaron ★3,,3,,1.722330
Gold Macaron ★3,,3,,0.809061
Silver Macaron ★3,,3,,0.760518
